date,sales,promo,product_id,price,marketing_spend
2023-08-19,207.80779163253058,0,P003,19.44,480.81
2023-02-11,40.94690901114964,0,P002,17.79,212.98
2024-03-19,168.2936994513507,0,P007,8.23,845.96
2023-05-30,106.42969524969001,0,P010,11.4,556.62
2024-06-10,230.59188633812602,0,P003,20.15,248.2
2024-04-22,51.32137189597812,0,P010,11.17,95.87
2023-06-07,126.82685867209352,0,P001,12.58,94.96
2024-11-10,83.68695702585511,0,P005,31.43,883.38
2023-11-29,92.05550577077577,0,P006,37.09,1.37
2023-08-24,74.11686296823261,0,P010,11.37,79.84
2024-05-18,111.52072358367118,0,P008,43.16,8.82
2024-11-13,121.68117445466407,0,P004,28.44,565.92
2024-11-11,97.53060478439318,0,P005,31.38,435.8
2024-04-22,130.52774878599976,0,P001,12.57,25.46
2023-10-25,93.29649730649334,0,P008,42.5,41.55
2024-09-26,148.84967391736686,0,P009,11.21,0.51
2023-11-25,93.43079475018243,0,P006,37.41,121.56
2024-05-08,156.74002474263415,0,P009,11.34,75.62
2023-02-07,141.90269031120016,0,P007,8.23,490.43
2024-12-27,93.79598797134564,0,P006,36.6,84.15
2024-09-05,173.07069507436478,0,P009,11.4,72.06
2024-04-16,172.18296133076444,0,P007,8.11,149.21
2023-01-13,145.84893336750955,0,P007,8.19,157.73
2023-06-13,99.58998257021452,0,P005,31.08,934.22
2024-10-26,104.92381629736325,0,P004,28.56,70.61
2023-02-23,135.21882726692064,0,P007,8.2,32.17
2024-03-31,151.6880158430901,0,P007,8.22,759.08
2024-01-23,130.62177795279152,0,P001,12.56,81.51
2024-03-23,111.45033125689157,0,P004,28.33,188.23
2024-11-09,111.23281788367197,0,P008,43.77,123.21
2023-02-17,112.45919558331002,0,P001,12.66,132.41
2023-07-23,140.63063641294235,0,P007,8.31,444.77
2023-03-15,121.15593658758233,0,P004,28.33,142.93
2023-11-25,225.43354935303057,0,P003,20.15,110.76
2024-11-01,108.61470449234713,0,P010,11.46,347.78
2023-05-10,112.92431056694504,0,P006,37.76,0.19
2024-09-30,186.8967965001747,0,P009,11.3,53.11
2023-09-06,87.29563100400746,0,P008,43.17,196.56
2023-10-26,63.23000933231087,0,P002,17.93,777.18
2023-12-13,147.99830804173877,0,P007,8.33,209.16
2023-01-06,131.6901330113865,0,P004,27.91,85.79
2023-04-25,56.812466260738134,0,P002,18.06,701.34
2023-02-17,133.84392049184393,0,P010,11.22,598.82
2023-07-03,94.4334677102519,0,P004,28.24,327.93
2023-05-11,176.8715144070977,0,P003,20.01,115.71
2024-01-23,78.58200436198868,0,P005,31.58,685.08
2024-06-29,111.92590444912656,0,P006,37.25,130.58
2024-06-25,120.06384213926088,0,P010,11.36,489.27
2023-03-17,94.60697965652813,0,P005,31.71,7.55
2023-03-26,82.82599952283623,0,P005,31.0,596.8
2024-11-22,166.67249576781666,0,P009,11.4,123.15
2024-11-07,152.19614072867,0,P001,12.76,94.39
2024-01-07,142.73223880747648,0,P009,11.39,20.16
2023-07-14,71.1855794452651,0,P005,31.48,724.63
2023-07-22,90.02435040882236,0,P005,31.24,12.05
2023-07-02,108.05366514330453,0,P006,37.22,28.73
2024-04-07,188.5372843914489,0,P007,8.22,523.0
2023-06-20,80.12030120074914,0,P010,11.38,462.76
2023-01-23,88.79963325314628,0,P005,31.47,281.0
2024-09-19,92.45219233744103,0,P001,12.68,118.85
2023-12-15,181.90431815983644,0,P003,19.84,308.83
2023-01-01,104.03388193838249,33,P005,31.52,307.32
2024-04-04,207.58423334976302,0,P003,20.03,54.49
2023-01-19,24.671620886490103,0,P010,11.35,485.58
2024-06-22,61.991337565267095,0,P002,17.74,709.58
2023-04-12,127.1115611453698,0,P004,28.61,4.96
2024-10-01,126.95011196192087,0,P001,12.55,141.53
2023-07-09,40.284159330541044,0,P002,17.65,115.82
2024-03-06,138.65344118922013,0,P001,12.68,167.0
2023-05-18,103.00616456454775,0,P005,31.38,700.57
2023-10-16,187.30654991817374,0,P003,19.67,429.48
2024-10-30,112.56402475231914,0,P006,37.22,75.35
2023-09-06,85.19609935688726,0,P006,36.96,105.06
2023-04-22,170.72483630640897,0,P009,11.47,3.69
2023-12-29,131.53408240181307,0,P001,12.69,32.69
2024-07-02,87.01214596154972,0,P005,31.25,239.94
2023-10-18,203.37824481274197,0,P009,11.28,56.44
2023-01-15,162.46492312967607,0,P003,19.79,116.82
2024-03-04,102.97713888894654,0,P008,43.38,364.86
2023-12-02,97.35121061336397,0,P004,28.3,625.86
2023-11-06,70.50650650816785,0,P010,11.21,160.87
2024-03-24,141.76477280237387,0,P001,12.57,71.89
2023-12-18,120.30613238396973,0,P004,27.73,373.31
2023-05-03,167.86476515252406,0,P003,20.0,22.03
2023-09-27,195.98731487690944,0,P003,19.97,252.93
2024-09-28,85.01330859024438,0,P008,42.12,469.06
2023-10-07,143.70307910706578,0,P007,8.2,0.46
2023-08-06,81.15267167753466,0,P005,31.73,291.62
2023-08-17,79.4017028988024,0,P005,31.73,875.62
2023-10-02,196.35885043481858,0,P003,20.55,72.29
2024-07-24,85.19799405835995,0,P006,36.68,158.49
2023-02-18,113.82947122348067,0,P004,28.49,329.92
2024-07-05,189.5055144777578,0,P009,11.23,117.62
2024-02-21,115.05487645685213,0,P008,43.02,197.74
2024-02-05,106.46904265155003,0,P008,43.22,341.4
2023-03-07,176.74757223124396,0,P003,19.98,557.74
2023-01-28,108.41875662962245,0,P006,37.63,10.0
2023-08-23,93.79456008992715,0,P006,37.01,149.65
2023-12-31,95.6243224941469,0,P005,31.92,827.13
2024-12-16,102.15561815677606,0,P006,37.09,93.85
2023-09-14,97.37209558084336,0,P010,11.06,602.56
2024-08-11,104.66655245248775,0,P004,28.38,492.12
2024-10-11,32.06406923698878,0,P010,10.95,731.31
2024-06-01,82.48977366893284,0,P010,11.26,685.37
2024-06-15,194.6674232514589,0,P009,11.25,130.84
2024-04-11,91.52650347423351,0,P005,31.55,227.27
2023-01-12,100.05923459977939,0,P010,11.26,674.17
2023-09-21,110.4883976387978,0,P010,11.28,569.34
2023-11-12,87.15247115074217,0,P005,31.54,866.19
2024-01-04,91.39232902558446,0,P005,32.04,516.16
2024-10-05,124.26849912901197,0,P001,12.84,6.91
2024-08-12,134.90664209086,0,P001,12.61,18.76
2023-08-25,136.38370619394178,0,P007,8.23,27.62
2024-11-12,84.96181260023228,0,P005,31.75,277.35
2024-03-09,152.98695717940768,0,P007,8.19,75.42
2023-04-02,177.030749691925,0,P009,11.28,102.04
2023-04-08,167.4461120012284,0,P001,12.67,132.45
2023-10-03,102.95592476712706,0,P008,42.22,242.13
2023-09-16,179.4660777119563,0,P003,19.81,120.57
2024-06-03,67.6062946943896,0,P002,17.96,206.69
2023-05-27,84.27560059559227,0,P006,37.5,120.16
2024-08-21,128.83304535689052,0,P004,28.37,282.23
2023-09-16,81.97831180662128,0,P008,42.3,386.64
2023-06-08,81.70211868132857,0,P008,42.53,129.9
2023-09-20,102.16865594002465,0,P001,12.6,190.13
2024-10-25,208.2456040438429,0,P003,19.79,299.31
2023-08-26,148.66449114104,0,P007,8.19,196.95
2023-08-11,38.67781254559852,0,P010,11.22,412.11
2023-05-31,120.27310069086518,0,P004,27.94,209.59
2023-01-04,181.66027803944505,0,P003,20.12,41.18
2024-02-14,193.48531264115448,0,P009,11.61,47.49
2024-11-15,217.80147884980227,0,P003,20.12,163.97
2023-04-10,129.56710151970296,0,P004,28.66,185.9
2024-07-15,99.63632992528966,0,P005,31.47,311.16
2024-12-05,181.2053568967099,0,P009,11.36,52.28
2023-02-07,41.975676958477635,0,P002,17.96,762.33
2024-02-17,107.26694545719543,0,P006,37.31,151.62
2024-06-22,185.1618201211974,0,P003,19.95,537.92
2023-01-05,97.24691704538056,0,P008,43.69,341.13
2023-07-24,43.723719269753225,0,P002,17.86,665.4
2024-07-18,169.4466442268847,0,P007,8.15,271.25
2024-04-11,102.42231627610566,0,P006,37.13,119.82
2023-12-14,130.40675140855188,0,P001,12.51,114.01
2024-04-19,59.69606828182711,0,P002,18.1,566.37
2023-06-02,199.38500124942624,0,P009,11.14,88.89
2023-11-25,73.95378627563755,0,P005,31.32,290.32
2024-06-01,66.22025469757588,0,P002,17.55,271.35
2023-06-02,132.14742853507875,0,P001,12.66,201.57
2024-07-05,28.38001271023048,0,P010,11.27,109.94
2023-02-22,97.35326118825655,0,P008,42.61,60.29
2024-06-29,74.05244662780257,0,P010,11.28,79.61
2024-10-10,60.479669160472355,0,P002,18.17,438.22
2024-05-18,87.15002711763368,0,P010,11.34,67.37
2023-03-23,173.24668366791082,0,P001,12.36,186.73
2023-09-06,116.76442713971079,0,P004,28.36,415.79
2023-06-15,165.7781810579711,0,P003,19.74,601.45
2024-10-22,200.87521378314983,31,P009,11.28,126.91
2024-11-29,77.01097641199385,0,P010,11.21,385.58
2024-02-07,122.15749024912242,0,P006,36.46,83.84
2023-10-22,62.602067992051076,0,P010,11.15,735.51
2024-07-17,210.2786851548558,0,P003,19.64,289.69
2023-04-06,101.23054019799507,0,P004,28.19,771.23
2024-07-20,231.69386151125792,0,P003,19.82,333.05
2023-03-08,123.9087920617965,0,P001,12.79,13.98
2024-07-07,158.16118396729627,0,P009,11.23,112.2
2023-02-20,187.53230923548384,0,P009,11.13,103.06
2023-05-04,108.07287954057695,0,P001,12.52,137.32
2023-08-15,101.83115693236874,0,P006,36.69,136.0
2023-08-01,179.41614747210124,0,P009,11.33,134.63
2024-07-09,98.12082147099586,0,P008,42.63,26.59
2024-12-20,191.66970025709745,0,P003,19.64,331.33
2023-05-07,99.91478545875565,0,P008,43.2,336.81
2024-03-08,44.9509222119333,0,P010,11.33,635.95
2023-03-20,48.77998710951304,0,P002,18.0,72.32
2023-05-19,174.77162054484268,0,P003,20.08,44.89
2024-02-14,105.65202867071518,0,P008,43.56,14.74
2023-05-23,205.6719219625943,0,P009,11.22,127.87
2024-12-28,182.4424385833765,0,P009,11.39,103.4
2024-12-23,76.66690867912632,0,P002,17.91,841.28
2024-08-19,90.04495011073621,0,P004,27.63,793.05
2023-07-27,84.4435297295983,0,P008,42.93,109.26
2024-05-04,177.01052416165777,0,P001,12.68,210.61
2023-07-12,90.40974682536662,0,P005,31.44,337.55
2024-08-02,121.68107201973488,0,P010,11.35,198.45
2024-07-01,114.02633175196758,0,P004,28.82,405.12
2023-05-07,41.18610504921339,0,P010,11.23,671.67
2023-05-09,95.63816246078541,0,P001,12.74,148.85
2023-03-26,103.40665482365307,0,P006,37.77,88.26
2023-07-29,185.93801324224083,0,P003,19.79,417.98
2023-08-30,152.89086047891456,0,P007,8.28,689.17
2024-12-04,101.70689406863421,0,P006,37.13,134.88
2024-02-22,138.46682057846837,0,P010,11.2,648.63
2023-06-05,168.95424857520135,0,P001,12.64,209.57
2023-10-01,81.26473792863311,0,P010,11.29,559.64
2023-09-19,54.82003370915133,0,P002,17.85,197.72
2024-10-25,93.91760203668453,0,P006,36.71,98.31
2024-12-15,206.19739325772366,0,P003,19.98,21.45
2024-10-06,179.0614802102231,0,P007,8.13,269.44
2023-10-17,106.38764763739509,0,P004,27.92,246.43
2024-07-05,94.86048712993984,0,P004,28.28,82.03
2023-06-07,139.68210135742754,0,P007,8.22,208.22
2024-11-18,58.47228279181434,0,P002,17.69,521.56
2024-06-24,160.21146524704574,15,P007,8.18,126.09
2024-08-20,63.000520897474566,0,P002,17.89,341.88
2023-01-03,37.05393285087566,0,P002,17.71,761.82
2024-06-22,95.5081689534393,0,P005,31.15,883.8
2024-03-10,102.1366720642765,0,P005,31.51,903.56
2024-01-13,117.80918637227545,0,P001,12.57,146.25
2023-09-26,48.87468030420771,0,P002,17.99,69.61
2023-09-14,115.0679797040505,0,P001,12.8,212.17
2024-04-09,64.87372818050832,0,P010,11.43,302.18
2023-02-06,77.34792066197883,0,P010,11.19,492.08
2023-12-27,197.16901808029968,24,P007,8.24,333.51
2023-05-24,235.35010127894734,0,P003,19.76,526.37
2023-07-28,46.899123725384804,0,P002,17.71,383.33
2024-01-18,148.31197783672138,0,P001,12.63,153.67
2024-04-19,104.35712258945652,0,P006,36.93,36.82
2024-09-23,74.10224119414565,0,P010,11.31,841.68
2024-10-07,104.14312528833554,0,P008,42.83,397.52
2024-10-01,181.04704930691258,0,P003,20.19,148.15
2024-06-28,160.7646791373004,0,P007,8.13,183.72
2024-10-06,58.402382580747464,0,P002,17.56,492.57
2024-07-19,116.47049988098998,0,P008,42.85,23.97
2024-02-15,104.44870158594303,0,P006,37.11,111.2
2023-04-07,79.02122179629596,0,P006,37.42,81.29
2023-11-14,90.70873516900689,0,P006,37.43,49.28
2023-04-18,94.66698605033649,0,P008,43.09,284.1
2024-01-23,73.21255254951221,0,P010,11.22,298.36
2024-11-14,174.0308909116503,0,P007,8.21,483.27
2023-05-13,46.535345702546564,0,P002,17.69,630.4
2024-01-20,168.35741946265534,0,P001,12.74,75.95
2023-02-18,104.35028730873395,0,P008,42.8,142.02
2023-07-05,88.01230561716993,0,P006,36.46,136.64
2023-10-18,144.3175191007016,0,P007,8.23,13.62
2024-04-19,166.09559376784964,0,P007,7.97,412.24
2023-03-04,115.4850565602011,0,P004,28.07,122.7
2023-04-03,88.69185082574903,0,P006,37.21,166.07
2023-01-10,198.3782810854488,0,P009,11.3,59.89
2024-02-09,67.16361438405308,0,P010,11.26,707.93
2023-07-28,144.33923946467183,0,P007,8.25,741.55
2023-01-18,58.25653933900655,0,P010,11.48,519.05
2024-12-05,95.42730697853159,0,P006,37.0,34.21
2024-04-17,184.08467690693107,0,P007,8.12,142.43
2024-02-26,120.01358049832768,0,P006,36.44,97.94
2024-03-31,73.31296454705134,0,P002,18.02,722.93
2024-08-11,58.58631164682237,0,P010,11.19,459.42
2024-12-25,78.66338376118675,0,P002,17.19,524.32
2023-02-24,157.4227954366725,0,P009,11.44,29.11
2024-04-13,118.18272599433296,0,P004,28.12,272.39
2023-09-15,197.79006810413694,0,P009,11.38,19.55
2024-09-29,60.76992600037686,0,P002,17.79,102.79
2023-07-25,101.01793798146213,0,P008,42.48,443.0
2024-05-16,112.38408111125233,0,P008,43.12,6.04
2024-06-22,120.87303846113127,0,P001,12.82,72.9
2024-09-29,83.26035570477225,0,P005,31.39,864.25
2024-08-26,57.54033592437698,0,P010,11.37,319.87
2023-01-05,36.058614028716086,0,P002,17.81,926.02
2023-07-13,98.48418000380885,0,P008,42.96,436.94
2023-11-03,94.00450886504804,0,P008,42.82,50.98
2023-03-12,87.3751309949044,0,P008,43.12,441.21
2023-10-19,161.693024321546,0,P007,8.21,499.17
2024-11-17,88.15441498172925,0,P006,37.21,68.18
2024-11-29,107.3998461969941,0,P004,28.66,574.07
2023-02-10,151.9744164249986,0,P007,8.31,504.32
2024-06-13,74.61477096565423,0,P010,11.54,62.43
2023-10-01,43.415039241718745,0,P002,17.78,190.0
2023-08-18,155.6013739986494,0,P007,8.27,815.35
2023-12-05,97.08026170520058,0,P006,37.19,71.06
2023-07-29,183.54729720591527,0,P009,11.58,11.32
2024-07-28,83.15960045909448,0,P005,31.61,104.41
2023-09-26,82.47094956684222,0,P008,43.12,285.53
2023-02-28,94.6330157655688,0,P010,11.3,458.74
2024-04-03,223.11488873623722,0,P009,11.21,91.34
2023-06-04,123.17725449535651,0,P001,12.51,53.69
2023-07-10,76.22893817276413,0,P010,11.31,812.81
2024-06-12,105.68689692770829,0,P006,37.23,141.91
2024-11-14,75.89421851828612,0,P002,17.81,46.13
2023-06-21,139.3019207043998,0,P007,8.28,640.22
2023-08-30,96.3448786740248,0,P006,37.24,18.78
2023-07-24,99.06329415164245,0,P008,43.13,508.94
2023-05-29,178.99667371626623,0,P009,11.42,97.12
2024-05-16,111.11178409977872,0,P006,37.58,6.92
2024-11-28,200.50790373131846,0,P003,19.76,201.7
2023-08-16,200.39659108748492,0,P009,11.29,120.21
2023-01-08,38.90794908137508,0,P002,17.65,86.4
2024-02-25,143.7876712410099,35,P006,37.65,120.36
2023-08-03,101.46516709415033,0,P006,36.23,111.21
2023-07-02,44.190774567007935,0,P002,17.87,25.52
2023-07-07,138.24217514956817,0,P007,8.22,487.1
2023-12-28,117.37886327672851,0,P001,12.32,159.08
2023-05-22,114.20860390077168,0,P001,12.57,87.14
2024-06-20,83.09895373135666,0,P006,37.16,148.65
2024-01-22,170.3350025214715,0,P003,20.24,350.55
2024-06-08,64.50980777511815,0,P002,17.83,296.08
2024-05-23,61.29572671671261,0,P002,17.71,600.16
2023-01-13,109.98883147032592,0,P006,37.05,146.06
2023-03-28,121.20035290028932,0,P004,28.22,135.02
2023-05-14,147.19627010770628,0,P007,8.16,618.61
2023-05-25,168.9804569850178,0,P003,20.01,93.14
2024-05-04,202.4022491275252,0,P003,19.91,472.07
2023-03-28,182.04874750385798,0,P009,11.22,65.35
2024-05-06,111.0072135137856,0,P008,43.53,416.41
2024-11-25,79.24741267203922,0,P005,31.64,869.46
2023-09-01,95.42984779756043,0,P006,37.01,105.31
2024-04-19,98.85557991994634,0,P008,43.11,348.28
2023-08-19,87.16102504333284,0,P006,37.4,147.41
2023-03-03,136.87225927483786,0,P007,8.36,533.06
2024-08-23,115.78919644737121,0,P010,11.28,160.1
2023-08-27,96.48464952942552,0,P004,28.28,682.85
2023-01-03,109.36568100867547,0,P010,11.47,149.07
2024-04-23,165.24410811997146,0,P007,8.15,329.87
2024-03-08,154.20051594048113,0,P001,12.52,213.81
2023-09-03,177.69056211452204,0,P003,19.74,182.86
2023-11-26,84.83797345348196,0,P008,42.83,98.44
2024-02-22,60.99648777478869,0,P002,17.78,402.69
2023-12-02,79.12441335181177,0,P005,31.74,843.2
2024-11-01,177.1558855078157,0,P007,8.17,388.7
2023-04-25,157.77308584359236,0,P009,11.21,109.52
2024-04-13,112.09073673726301,0,P001,12.57,72.45
2024-05-27,82.18853576514991,0,P001,12.6,71.91
2023-08-30,89.97384709579535,0,P001,12.6,103.68
2023-11-07,178.56729895964446,0,P003,20.03,64.83
2023-12-21,95.5366977292551,0,P004,28.12,698.27
2024-08-26,92.1206338027941,0,P004,28.51,307.9
2023-09-19,97.08434705781787,0,P008,43.77,168.05
2023-10-17,176.77754810210993,0,P003,19.57,220.47
2024-01-09,163.18110230798925,0,P007,8.14,174.1
2024-03-17,196.4272028218077,0,P003,19.91,466.36
2024-01-07,55.12761466071547,0,P002,17.62,498.36
2024-10-07,100.34754723336451,0,P010,11.26,518.07
2023-03-31,200.85687198452052,0,P009,11.3,68.01
2024-03-29,151.15292050561013,0,P003,20.04,557.82
2024-09-05,113.53868074766419,0,P005,31.68,586.77
2023-10-08,44.48127037424,0,P002,17.61,670.79
2023-02-02,93.00148768967651,0,P005,32.04,780.77
2024-06-08,80.19769431016937,0,P005,31.21,226.37
2023-04-22,100.5278397490791,0,P004,28.19,547.23
2023-01-06,44.91827112728868,0,P002,17.8,166.87
2023-02-04,127.1892278826285,0,P001,12.46,112.18
2023-09-09,125.62299586157567,0,P004,28.36,149.22
2023-06-09,110.26872907192659,0,P004,28.62,43.95
2024-09-13,88.77254276949131,0,P001,12.6,199.57
2023-04-25,91.7395773663652,0,P005,31.83,723.99
2024-01-03,95.3819299058226,0,P005,31.89,836.05
2023-06-09,94.09702250442113,0,P008,43.5,29.08
2024-11-16,85.99033754871157,0,P005,30.96,947.52
2023-03-30,177.46525508143472,0,P009,11.17,51.52
2024-07-12,99.14059043828537,0,P004,28.18,155.5
2023-02-16,162.06646322689102,0,P003,20.21,326.29
2024-10-10,87.06132181315652,0,P005,31.32,30.22
2023-10-15,70.76504875581048,0,P006,36.5,19.17
2023-07-13,152.9206480905867,0,P009,11.36,1.17
2024-11-07,98.98842511841275,0,P008,42.83,493.42
2023-12-17,107.56135346805519,0,P006,37.4,140.51
2023-03-08,102.04195948864462,0,P008,42.49,78.3
2024-08-27,132.5793769769954,0,P001,12.62,57.66
2023-05-05,131.76955538535907,0,P001,12.49,56.65
2024-04-18,63.63868766654025,0,P010,11.19,29.48
2023-11-05,122.73090936159004,0,P001,12.28,138.19
2024-12-21,122.96940487387637,16,P004,28.69,319.98
2024-12-24,99.98419287901098,0,P006,37.19,131.41
2024-12-29,165.9179011459178,0,P009,11.24,119.36
2023-11-19,183.52534235637242,0,P009,11.46,119.51
2023-07-31,89.93284810278016,0,P006,37.11,0.01
2023-07-31,177.9644000561846,0,P003,20.23,477.38
2023-10-09,157.50083363442883,0,P007,8.22,636.1
2023-11-13,47.38175192810923,0,P002,17.84,207.76
2024-08-01,27.13578729264995,0,P010,11.41,845.07
2024-08-22,125.02243370082927,0,P001,12.62,103.45
2023-01-01,47.07734286308945,19,P010,11.21,163.37
2024-11-27,92.86473046952116,0,P004,28.39,522.0
2023-07-24,104.4107787510788,0,P001,12.79,136.6
2023-02-24,43.425888727892215,0,P002,17.94,327.58
2023-05-13,90.8267075926949,0,P008,43.31,460.6
2023-11-22,117.68233905598215,0,P004,28.52,190.02
2023-05-09,176.32635582153003,0,P009,11.51,51.85
2024-01-02,113.61604497774152,0,P006,36.85,10.57
2024-07-22,54.767074276813304,0,P010,11.23,85.72
2024-08-20,143.22893860293735,0,P009,11.48,73.8
2024-06-03,94.8282213033371,0,P004,28.4,488.38
2024-03-02,61.95479134916878,0,P002,18.04,639.79
2024-10-02,224.12350090832155,0,P003,20.21,332.88
2024-08-20,170.72380893242325,0,P007,8.14,59.0
2023-12-31,221.09366252764707,0,P003,19.81,378.76
2023-09-22,96.9447816616583,0,P010,11.48,317.71
2023-03-23,71.73013971266069,0,P008,42.35,35.28
2023-11-09,164.75313445738306,0,P003,20.2,469.35
2024-11-27,159.129524491678,0,P007,8.25,844.78
2024-04-09,98.9905103881362,0,P004,28.53,487.62
2024-06-22,173.1801866431695,0,P007,8.43,345.89
2023-01-21,135.03479662384007,0,P007,8.26,433.02
2023-02-18,41.757924622234036,0,P002,17.83,638.14
2024-11-28,70.8359809281673,0,P010,11.21,274.55
2024-01-10,68.93084740118333,0,P002,18.09,393.98
2024-06-30,104.43846286658763,0,P008,43.24,339.23
2024-09-03,151.07775465506316,0,P007,8.26,256.64
2024-02-19,72.37513657553819,0,P010,11.13,157.75
2023-01-09,97.8934374406291,0,P006,37.27,58.14
2024-08-15,79.55696857507078,0,P005,31.25,560.36
2024-01-14,157.73231228975374,0,P009,11.25,42.25
2024-12-28,93.29001511846347,0,P006,37.29,18.53
2023-01-03,87.9417239605682,0,P006,37.11,52.87
2024-06-02,63.11811831991419,0,P002,17.98,683.21
2024-03-26,74.41928582212901,0,P002,17.69,434.52
2023-07-18,151.27191819415125,0,P007,8.1,365.5
2023-05-04,48.81468493210616,0,P002,17.8,637.27
2024-08-07,236.52261734457318,0,P003,20.03,209.14
2024-05-04,106.22325526436916,0,P008,42.53,487.0
2023-09-14,87.73902158383912,0,P005,32.25,882.16
2024-08-14,87.5277194563658,0,P006,36.84,162.71
2023-04-19,99.77913023831499,0,P008,42.45,106.11
2023-12-14,55.975700127858595,0,P002,17.56,424.3
2024-11-19,220.28447632486225,0,P003,19.83,449.59
2023-05-18,146.15434995490858,0,P007,8.35,635.42
2023-01-22,176.4487792903718,0,P009,11.23,132.29
2024-07-10,104.59202177890018,0,P008,42.42,395.02
2024-06-02,78.15244226781888,0,P005,31.59,60.85
2024-12-02,60.25790387446611,0,P002,17.78,535.8
2024-10-22,109.33095293679386,13,P006,37.52,119.17
2023-03-31,200.26126803540865,0,P003,20.22,484.66
2023-02-02,94.93755388034154,0,P008,43.28,80.04
2023-10-24,96.53246964225735,0,P001,12.5,80.7
2023-05-23,176.5473633622192,0,P003,20.05,15.75
2023-11-06,79.84104721474272,0,P005,31.34,569.88
2023-12-16,163.746106067797,0,P007,8.37,714.37
2023-06-15,81.5901657040997,0,P006,37.45,57.61
2024-12-11,102.35028093363361,0,P005,31.49,78.83
2023-03-29,103.33280872253688,0,P006,36.99,50.22
2024-12-03,87.70132562590808,0,P005,31.61,867.4
2023-12-29,53.58390593028559,0,P002,17.89,821.59
2023-06-03,185.83923060401375,0,P003,19.56,193.22
2023-01-17,212.52539285440508,0,P003,19.72,327.69
2023-06-21,124.70937357646059,0,P004,28.26,447.92
2023-12-26,139.85544963470193,0,P009,11.49,122.32
2024-10-08,209.856062518473,0,P003,20.03,399.45
2023-07-04,102.54531001373391,0,P004,28.85,408.15
2024-08-13,88.2682825350951,0,P004,28.42,329.99
2024-07-11,101.81466269796219,0,P006,36.8,36.71
2023-03-14,47.954590757398094,0,P002,17.76,888.22
2024-03-18,122.22936736057909,0,P008,43.21,506.62
2023-04-19,131.1179603200395,0,P007,8.13,835.36
2023-06-17,68.50064636080273,0,P008,43.39,467.33
2023-06-03,147.64192443854645,0,P007,8.15,858.94
2024-02-09,95.1063848284371,0,P001,12.61,168.76
2023-11-09,166.68686214221444,0,P007,8.22,122.76
2023-12-08,73.78497797541836,0,P010,11.17,86.5
2024-11-30,70.29661349442176,0,P002,18.05,408.29
2023-12-03,92.13869675431727,0,P005,31.71,388.81
2024-04-09,90.18510418336564,0,P005,31.6,743.88
2023-12-01,160.14576785581636,0,P007,8.12,855.7
2024-02-26,115.23927214282828,0,P004,28.94,26.77
2023-04-11,103.30757563012362,0,P008,43.7,391.57
2023-05-13,138.69208910837145,0,P007,8.16,789.45
2023-08-01,95.5609748367783,0,P006,37.91,158.9
2023-05-03,87.0172976345007,0,P005,31.62,837.42
2023-03-14,131.34954524953935,0,P004,28.2,592.81
2023-01-17,116.46470354092484,0,P004,28.42,281.0
2023-09-25,74.5545099824231,0,P005,31.42,864.09
2023-10-25,101.3217096739002,0,P001,12.63,179.1
2023-01-29,171.89033042779934,0,P009,11.54,82.56
2024-01-02,71.61890951345949,0,P002,17.81,161.76
2023-10-01,161.0250070680489,0,P007,8.09,60.28
2024-08-14,103.12535837183465,0,P008,43.21,402.47
2023-02-05,155.82654133598666,0,P003,19.84,569.74
2023-04-07,44.347495005188556,0,P002,17.82,924.3
2023-09-02,118.01828126218524,0,P004,28.21,498.18
2023-09-10,79.09389145731886,0,P005,31.11,541.65
2023-03-11,103.0662464068824,0,P008,43.4,49.94
2024-09-18,96.14123708700056,0,P001,12.57,48.04
2023-10-06,85.88215370258004,0,P005,31.56,814.5
2023-01-10,43.639054161811536,0,P002,17.98,69.0
2024-09-23,153.66619220232178,0,P001,12.64,113.57
2024-07-30,103.60156966457615,0,P008,43.14,234.3
2023-08-07,88.43209850869455,0,P005,31.74,477.61
2023-04-20,142.3670769762768,0,P001,12.62,92.32
2024-11-03,77.08357393173335,0,P005,31.28,817.47
2024-10-14,183.62285694960747,0,P009,11.46,65.61
2023-06-24,89.97385299876248,0,P006,37.01,121.21
2023-08-17,176.72269645084776,0,P003,19.59,284.45
2023-08-03,170.64800331014476,0,P001,12.45,189.13
2024-10-28,106.73303886484624,0,P005,31.6,463.57
2023-08-05,99.69213417883086,0,P006,36.83,8.44
2023-12-10,85.50142454776142,0,P001,12.77,143.15
2023-07-18,103.99090048781161,0,P001,12.51,44.8
2023-01-06,74.95632117606735,0,P005,31.91,575.4
2024-05-16,150.62825220557826,0,P001,12.5,208.48
2023-03-17,58.756107472479385,0,P010,11.51,675.91
2023-08-06,127.66601968413136,0,P007,8.31,535.64
2023-11-01,138.33115846468144,0,P001,12.76,78.29
2023-07-03,87.76863937926736,0,P005,31.38,833.22
2023-09-15,86.83413702727091,0,P005,31.67,51.79
2023-06-19,142.47369875350063,0,P007,8.12,172.98
2024-02-17,80.31166539167813,0,P005,31.48,244.59
2024-11-20,167.6589475953752,0,P009,11.34,111.59
2024-02-08,127.81299313371912,0,P004,28.13,389.1
2024-04-15,92.25623961178596,0,P006,37.3,9.12
2024-12-15,65.833093678916,0,P002,17.65,538.55
2024-07-12,195.29572224587105,0,P009,11.49,96.62
2024-11-21,188.08043434977876,19,P001,12.72,60.74
