date,product_id,sales,price,promo,marketing_spend,sales_roll_mean_7,sales_roll_std_7
2023-03-31,P010,112.96306705679304,11.29,0,199.24,79.43828860834323,27.26876626408504
2023-04-01,P010,98.09467480040443,11.44,12,520.22,82.42351567948093,28.113386051320802
2023-04-02,P010,80.35179411499585,11.06,0,489.07,80.9935485121234,27.896058931561548
2023-04-03,P010,94.33444736682397,11.19,0,887.49,78.47618340993763,25.311679528520003
2023-04-04,P010,80.31709238647709,11.45,0,547.44,80.35595450538058,24.814832067752135
2023-04-05,P010,65.41130472989005,11.35,0,150.09,82.06115604498991,23.003813081533455
2023-04-06,P010,84.17726890830424,11.28,0,811.88,87.94994990909838,15.31638237439667
2023-04-07,P010,90.31681088173896,11.3,0,380.19,84.71477045551923,10.910474424254458
2023-04-08,P010,76.09378630208533,11.29,0,348.63,81.57178638433079,9.490186144707033
2023-04-09,P010,58.69975961673652,11.36,0,346.29,78.47863859886516,12.877953273769434
2023-04-10,P010,93.3285669354701,11.41,0,257.95,78.33494139438605,12.67556205748244
2023-04-11,P010,92.9937671477781,11.45,0,807.89,80.14589493171476,13.856494396436453
2023-04-12,P010,51.16463661840777,11.26,0,842.98,78.11065663007444,17.057864472370312
2023-04-13,P010,84.93498334301636,11.28,0,162.8,78.21890154931903,17.105116554018412
2023-04-14,P010,64.43854633579268,11.31,0,788.94,74.52200661418384,16.849231577062312
2023-04-15,P010,119.2572430364378,11.35,0,210.56,80.68821471909133,23.93043967433287
2023-04-16,P010,69.12761846974935,11.46,0,725.53,82.17790884095031,22.622321446808627
2023-04-17,P010,91.3231105345641,11.35,0,553.14,81.89141506939231,22.469755795900525
2023-04-18,P010,66.03534839552339,11.31,0,216.53,78.04021239049878,22.559808832452298
2023-04-19,P010,76.54832374878879,11.31,0,474.93,81.66645340912463,19.328526579913166
2023-04-20,P010,54.38881601428137,11.39,0,109.37,77.30271521930536,21.7625150794252
2023-04-21,P010,81.82706537119803,11.37,0,496.26,79.78678936722041,21.029467056649622
2023-04-22,P010,50.032911538447536,11.35,0,211.14,69.89759915322179,14.698270076755412
2023-04-23,P010,92.45154254427725,11.34,0,491.84,73.22958830672577,16.963722516476125
2023-04-24,P010,101.326682482216,11.3,0,195.52,74.6586700135332,19.036729947306075
2023-04-25,P010,110.97157604051252,11.41,0,376.09,81.0781311056745,22.84068601539053
2023-04-26,P010,79.37451416631912,11.32,0,892.01,81.4818725938931,22.772145747170814
2023-04-27,P010,79.80109213450483,11.33,0,708.25,85.11219775392503,19.527588237909416
2023-04-28,P010,32.07666376782011,11.4,0,202.86,78.00499752487106,28.09611455665542
2023-04-29,P010,100.55248109356071,11.12,0,783.63,85.22207888988723,26.13330408988958
2023-04-30,P010,72.68801743000249,11.21,0,14.07,82.39871815927654,26.289210357013317
2023-05-01,P010,125.68512992668076,11.19,0,245.33,85.87849636562865,30.488847969109283
2023-05-02,P010,86.70648700348917,11.28,0,890.51,82.41205507462531,28.473170170235882
2023-05-03,P010,109.18968101160372,11.14,0,543.22,86.67136462395169,30.125158612172996
2023-05-04,P010,86.38837708981684,11.07,0,454.03,87.61240533185341,29.97730147689307
2023-05-05,P010,55.75349579751735,11.26,0,336.37,90.99480990752444,23.246929989694273
2023-05-06,P010,62.7204844730384,11.16,0,97.24,85.59023896173554,24.987134069999776
2023-05-07,P010,41.18610504921339,11.23,0,671.67,81.08996576447996,30.02674860384373
2023-05-08,P010,76.73986944413807,11.43,0,726.15,74.09778569554528,22.721481710921175
2023-05-09,P010,73.51356244077324,11.12,0,693.75,72.21308218658586,22.038192620085844
2023-05-10,P010,81.31363548130037,11.37,0,440.01,68.23078996797109,15.90928583229821
2023-05-11,P010,69.17746683429242,11.39,0,172.38,65.77208850289618,13.829400992715165
2023-05-12,P010,56.72729083636892,11.55,0,390.51,65.91120207987498,13.716259741786482
2023-05-13,P010,56.405876251818384,11.41,0,340.14,65.00911519112925,14.161502408477771
2023-05-14,P010,81.17857136006708,11.39,0,731.9,70.72232466410836,10.557138706378852
2023-05-15,P010,81.67312695406748,11.32,0,624.5,71.42707573695542,11.172522641773824
2023-05-16,P010,100.24486244444466,11.48,0,435.74,75.24583288033705,15.668347254884756
2023-05-17,P010,84.73627970727892,11.32,0,563.22,75.73478205547683,15.940302630427023
2023-05-18,P010,106.99784274694188,11.19,0,502.1,81.13769290014105,19.384701654561294
2023-05-19,P010,68.024984305309,11.2,0,141.04,82.75164910998964,17.380263541658
2023-05-20,P010,85.19050652739253,11.34,0,420.27,86.86373914935736,12.948131468992687
2023-05-21,P010,91.25173854184338,11.55,0,344.58,88.30276303246828,12.769511403814167
2023-05-22,P010,97.9572232268576,11.3,0,673.18,90.62906250000971,12.843528666070636
2023-05-23,P010,89.31096042258537,11.3,0,590.44,89.06707649688694,12.123892074292295
2023-05-24,P010,91.91065220189836,11.22,0,408.61,90.09198685326116,11.999372118723231
2023-05-25,P010,76.65862918542085,11.27,0,520.74,85.75781348732959,10.22302393973302
2023-05-26,P010,89.88088615069685,11.16,0,427.83,88.88008517952785,6.600097784420734
2023-05-27,P010,67.73860710039708,11.25,0,357.38,86.38695668995707,10.417989422668544
2023-05-28,P010,92.351093854961,11.15,0,732.98,86.54400744897386,10.511415990366428
2023-05-29,P010,40.90342661187137,11.45,0,690.28,78.39346507540441,18.93286795763427
2023-05-30,P010,106.42969524969,11.4,0,556.62,80.83899862213364,21.508506038463956
2023-05-31,P010,101.00955111408535,11.1,0,672.57,82.13884132387464,22.539363823968127
2023-06-01,P010,52.739513314205695,11.22,0,211.88,78.72182477084391,25.16841034910981
2023-06-02,P010,60.45069577615331,11.33,0,770.87,74.51751186019483,25.450176985349934
2023-06-03,P010,85.09140461772051,11.3,0,313.03,76.99648293409817,25.524842887934067
2023-06-04,P010,76.85809619875062,11.12,0,86.44,74.78319755463954,24.627458509704415
2023-06-05,P010,91.30144874398044,11.17,0,704.89,81.9829150020837,20.005134756864177
2023-06-06,P010,99.29178603680997,11.11,0,252.79,80.96321368595798,18.69004153930217
2023-06-07,P010,119.39570985754388,11.28,0,750.19,83.58980779216634,22.813789901250104
2023-06-08,P010,90.03676224269556,11.48,0,636.43,88.91798621052205,18.320799716241346
2023-06-09,P010,96.5614424165006,11.14,0,834.92,94.07666430200022,13.389437964264365
2023-06-10,P010,13.72181917366742,11.3,0,532.64,83.88100923856406,33.47678016872221
2023-06-11,P010,88.81548908198903,11.51,0,418.39,85.58920822188384,33.36358054372011
2023-06-12,P010,74.00197843260845,11.23,0,391.72,83.11785532025928,33.51032713070308
2023-06-13,P010,63.35133938192884,11.47,0,141.5,77.9835057981334,33.37224507693337
2023-06-14,P010,119.37097053290998,11.32,0,705.74,77.97997160889999,33.36712941786194
2023-06-15,P010,103.03774685779072,11.41,0,605.94,79.83725512534215,34.49292521456077
2023-06-16,P010,95.25817434686284,11.27,0,375.65,79.65107397253676,34.39097508620295
2023-06-17,P010,82.08191059000426,11.26,0,344.75,89.41680131772773,18.655166034020784
2023-06-18,P010,76.49630200794046,11.47,0,837.97,87.65691745000652,19.291572883669545
2023-06-19,P010,93.38926631916208,11.14,0,362.31,90.42653000522844,18.374329439021494
2023-06-20,P010,80.12030120074914,11.38,0,462.76,92.82209597934563,15.048129144680974
2023-06-21,P010,89.92202402610701,11.25,0,39.26,88.61510362123093,9.472357405405127
2023-06-22,P010,69.25764990009856,11.09,0,318.46,83.78937548441776,9.504719364418285
2023-06-23,P010,49.60132681985722,11.31,0,517.12,77.26696869484553,14.614689716290153
2023-06-24,P010,91.777929288292,11.52,0,509.32,78.65211422317235,15.575027276428322
2023-06-25,P010,74.42773514510819,11.21,0,161.96,78.35660467133917,15.642226072345482
2023-06-26,P010,110.23929927150836,11.32,0,453.91,80.76375223596007,19.22689176628617
2023-06-27,P010,108.5392044080772,11.16,0,180.45,84.82359555129264,21.885023881909113
2023-06-28,P010,87.56726485883,11.14,0,64.28,84.48720138453879,21.811568959991302
2023-06-29,P010,65.35181133803124,11.33,0,274.18,83.92922444710061,22.310355551307374
2023-06-30,P010,68.20590698943704,11.27,28,196.53,86.58702161418343,18.28424980164167
2023-07-01,P010,99.2180715429818,11.29,0,80.01,87.64989907913912,18.843976425448282
2023-07-02,P010,84.15933931416583,11.23,0,395.3,89.04012824614735,18.04809275959634
2023-07-03,P010,48.4525570342235,11.4,0,192.9,80.21345078367808,20.84456904923202
2023-07-04,P010,91.4882906279514,11.22,0,2.5,77.77760595794584,17.74925664221715
2023-07-05,P010,62.3362592079616,11.34,0,597.93,74.17317657925035,17.99014108775186
2023-07-06,P010,103.86199491333824,11.45,0,155.28,79.67463137572278,20.54920303951543
2023-07-07,P010,65.21469823883727,11.28,0,114.95,79.24731583992282,20.85624730810109
2023-07-08,P010,71.88955552826843,11.23,0,24.79,75.34324212353519,18.96712648694937
2023-07-09,P010,70.7744833556829,11.29,0,400.06,73.43111984375192,18.601379109920384
2023-07-10,P010,76.22893817276413,11.31,0,812.81,77.39917429211485,14.998604509432887
2023-07-11,P010,73.58129770623826,11.16,0,653.93,74.84103244615584,13.662681398333484
2023-07-12,P010,76.4354946938566,11.23,0,237.44,76.85520894414083,12.501918421583971
2023-07-13,P010,83.22609866786055,11.18,0,723.7,73.90722376621545,5.600226432037243
2023-07-14,P010,98.76646265745558,11.26,0,365.46,78.7003329688752,9.744910671283764
2023-07-15,P010,81.43859106307366,11.29,0,301.3,80.06448090241882,9.290360370662219
2023-07-16,P010,92.00542759957992,11.26,0,110.72,83.09747293726124,9.217317430818147
2023-07-17,P010,111.129216546083,11.2,0,351.27,88.08322699059251,13.381276217786748
2023-07-18,P010,107.6404023647262,11.21,0,253.07,92.94881337037648,13.42144403068253
2023-07-19,P010,129.79475974954022,11.15,0,178.57,100.57156552118845,17.122113273032856
2023-07-20,P010,93.94147977588332,11.26,0,849.46,102.10233425090598,15.735790542107297
2023-07-21,P010,81.54842729092131,11.28,0,36.88,99.64261491282967,17.581591421083083
2023-07-22,P010,72.12189562373564,11.3,0,633.17,98.31165842149565,19.443411613282922
2023-07-23,P010,110.96247563113492,11.07,0,737.65,101.01980814028924,19.73665640197567
2023-07-24,P010,89.24917588380141,11.38,0,279.09,97.89408804567758,19.60089452980488
2023-07-25,P010,93.152924462739,11.38,0,621.73,95.82444834539369,19.160178009362557
2023-07-26,P010,46.20937880785024,11.15,0,601.16,83.88367963943799,20.46246113985084
2023-07-27,P010,77.13077988599358,11.11,0,892.77,81.48215108373945,20.0679879039063
2023-07-28,P010,75.4669354491079,11.33,0,889.42,80.61336653490896,20.19587314080713
2023-07-29,P010,84.26077203454295,11.24,0,284.7,82.34749173645285,19.863651513331657
2023-07-30,P010,64.64976944090927,11.33,0,494.53,75.73139085213491,16.100571643244326
2023-07-31,P010,95.74177682287056,11.14,0,380.64,76.65890527200193,17.161164961318416
2023-08-01,P010,28.941349138667235,11.59,0,641.92,67.48582308284882,23.03232486929454
2023-08-02,P010,109.61210348239898,11.33,0,728.29,76.54335517921292,25.59489577658691
2023-08-03,P010,61.506474827012674,11.3,0,489.77,74.31131159935852,26.209033786176807
2023-08-04,P010,90.48197820001432,11.37,0,806.49,76.45631770663087,26.92405475114385
2023-08-05,P010,73.54323229007983,11.19,0,7.35,74.925240600279,26.7101588819811
2023-08-06,P010,76.6293275140047,11.21,0,834.26,76.63660603929262,26.323034045000657
2023-08-07,P010,96.55384208481996,11.18,0,547.75,76.75261536242826,26.422866554961363
2023-08-08,P010,61.30615133783217,11.36,0,65.32,81.37615853373752,18.221065074215783
2023-08-09,P010,61.40893117002513,11.4,0,160.5,74.48999106054126,14.500170911641257
2023-08-10,P010,86.27031982161496,11.27,0,289.6,78.02768320262729,13.808978545909177
2023-08-11,P010,38.67781254559852,11.22,0,412.11,70.62708810913932,18.94750877893508
2023-08-12,P010,84.89289888053348,11.28,0,800.43,72.2484690506327,19.70894830842942
2023-08-13,P010,62.03576825460015,11.34,0,505.6,70.16367487071777,19.93881737470486
2023-08-14,P010,59.49622027035375,11.16,0,593.66,64.86972889722259,16.363125435368147
2023-08-15,P010,27.060063754843668,11.53,0,311.64,59.97743067108138,21.816816387456942
2023-08-16,P010,89.86638196112223,11.37,0,223.06,64.04278078409526,24.601665182308086
2023-08-17,P010,54.22996180208088,11.47,0,104.19,59.46558678130467,22.682682706525213
2023-08-18,P010,62.35943107094124,11.12,0,61.78,62.84867514206792,20.749097722110864
2023-08-19,P010,97.96172262802632,11.5,0,438.62,64.71564996313832,23.472428777654223
2023-08-20,P010,59.5794921359562,11.38,0,635.22,64.36475337476061,23.537438010809225
2023-08-21,P010,46.570109557325296,11.26,0,204.98,62.51816613004227,24.471559926815427
2023-08-22,P010,90.5508205134957,11.42,0,636.43,71.58827423842112,20.598657446375114
2023-08-23,P010,62.06503524078089,11.45,0,270.79,67.61665327837235,19.113758479561493
2023-08-24,P010,74.11686296823261,11.37,0,79.84,70.45763915925117,18.250869345473742
2023-08-25,P010,109.6162399239242,11.32,0,570.51,77.20861185253446,22.903242145529667
2023-08-26,P010,71.56919856357045,11.33,0,575.55,73.4382512718979,21.01171517546177
2023-08-27,P010,91.73094625789383,11.34,0,28.56,78.03131614646043,20.991414189923105
2023-08-28,P010,94.8724984603572,11.27,0,253.67,84.93165741832213,16.352123981132586
2023-08-29,P010,68.76490374645675,11.25,0,521.33,81.81938359445942,17.15778221915494
2023-08-30,P010,106.27704959205016,11.39,0,287.19,88.13538564464075,16.80791935351533
2023-08-31,P010,69.5397302698301,11.4,0,478.87,87.48150954486896,17.518197496120226
2023-09-01,P010,0.0,11.03,0,351.95,71.82204669859406,34.85173416999728
2023-09-02,P010,69.7312903787914,11.53,0,659.39,71.55948838648278,34.86087831097475
2023-09-03,P010,80.41164909965457,11.26,0,275.49,69.94244593530574,34.02169472627451
2023-09-04,P010,79.18628525566045,11.34,0,440.02,67.70155833463478,32.59254587093424
2023-09-05,P010,93.81324547746412,11.53,0,55.11,71.27989286763582,34.0702764734487
2023-09-06,P010,104.24856532299675,11.29,0,635.96,70.9901094006282,33.729924887095905
2023-09-07,P010,82.35695343668772,11.3,0,171.05,72.82114128160786,33.98499619147566
2023-09-08,P010,44.6473526294766,11.51,0,615.81,79.19933451439023,18.86775955549471
2023-09-09,P010,38.065078188048055,11.24,0,683.33,74.6755899157126,24.47817882411767
2023-09-10,P010,37.10879085871568,11.3,0,538.49,68.4894673098642,28.00468013695176
2023-09-11,P010,62.51877831059333,11.3,0,818.09,66.10839488914033,27.649934687352847
2023-09-12,P010,61.89520503968747,11.34,0,90.07,61.548674826600795,24.805134624825772
2023-09-13,P010,92.67162659065316,11.34,0,279.76,59.894826436265994,21.67171428056326
2023-09-14,P010,97.37209558084336,11.06,0,602.56,62.03984674257395,24.784975178189836
2023-09-15,P010,97.7635240609828,11.2,0,594.13,69.62787123278913,26.634580991409912
2023-09-16,P010,64.17962295707436,11.3,0,167.84,73.35852048550716,23.066768033576192
2023-09-17,P010,9.907654506452792,11.16,0,584.37,69.47264386375532,31.0878431779181
2023-09-18,P010,106.75564902585224,11.19,0,380.14,75.79219682307803,33.815265145775676
2023-09-19,P010,59.80705622648724,11.47,0,117.9,75.4938898497637,33.96716152204342
2023-09-20,P010,74.15457392820342,11.2,0,177.16,72.84859661227088,33.116824688265055
2023-09-21,P010,110.4883976387978,11.28,0,569.34,74.7223540491215,35.05025039313694
2023-09-22,P010,96.9447816616583,11.48,0,317.71,74.60539084921801,34.96180136109884
2023-09-23,P010,37.816784001881,11.32,0,301.54,70.83927099847611,37.59296182574963
2023-09-24,P010,97.60143483823514,11.38,0,539.16,83.36695390301644,27.031883413701518
2023-09-25,P010,73.19504751009481,11.44,0,135.7,78.57258225790825,25.099372333351255
2023-09-26,P010,100.41353015733095,11.41,0,209.88,84.37350710517163,24.72919288173849
2023-09-27,P010,64.80960984512843,11.27,0,420.35,83.03851223616093,25.609379418218193
2023-09-28,P010,95.15084242710408,11.25,27,62.42,80.84743292020468,23.43305506889931
2023-09-29,P010,94.89438113233192,11.37,0,604.75,80.55451855887233,23.21005509465344
2023-09-30,P010,44.05340626654322,11.16,0,818.99,81.4454645966812,21.340496302407637
2023-10-01,P010,81.26473792863311,11.29,0,559.64,79.11165075245235,20.138649296251295
2023-10-02,P010,59.01200098853084,11.44,0,429.45,77.08550124937179,21.5005578489932
2023-10-03,P010,62.28675700561352,11.46,0,295.25,71.63881937055501,19.325222814350685
2023-10-04,P010,66.9508466205348,11.32,0,153.7,71.94471033847022,19.215746241554047
2023-10-05,P010,72.7214921986176,11.22,0,156.16,68.74051744868643,16.358892998087928
2023-10-06,P010,80.11762035477501,11.21,0,133.17,66.62955162332115,13.037771593076167
2023-10-07,P010,78.85849843981735,11.1,0,845.09,71.60170764807461,9.006565947576036
2023-10-08,P010,83.69363376496997,11.26,0,793.46,71.9486927675513,9.475469322674863
2023-10-09,P010,86.73025954511371,11.42,0,630.81,75.90844398992029,8.945077112789479
2023-10-10,P010,58.68767243323598,11.34,0,15.79,75.39428905100921,9.909932365419468
2023-10-11,P010,73.1308583286258,11.41,0,403.63,76.27714786645079,9.288127526268877
2023-10-12,P010,75.64160257362867,11.3,0,623.3,76.69430649145237,9.166596596952278
2023-10-13,P010,74.38471333130602,11.36,0,118.46,75.87531977381393,9.06530866435744
2023-10-14,P010,58.77196232085079,11.15,0,278.78,73.00581461396156,10.947343583826214
2023-10-15,P010,48.28568678270511,11.25,0,398.52,67.94753647363801,13.145455404999142
2023-10-16,P010,84.04390730370636,11.38,0,611.81,67.56377186772268,12.530559496945749
2023-10-17,P010,82.14599764439787,11.39,0,552.44,70.91496118360295,12.892713746233582
2023-10-18,P010,71.6057428615556,11.36,0,476.45,70.69708754545006,12.86187585572042
2023-10-19,P010,85.48085975783188,11.48,0,350.48,72.10269571462194,13.981229409788387
2023-10-20,P010,50.65663194540588,11.22,0,127.65,68.7129698023505,16.05793162958704
2023-10-21,P010,59.660374489166905,11.19,0,182.96,68.83988582639566,15.969534055715144
2023-10-22,P010,62.60206799205108,11.15,0,735.51,70.88508314201651,13.646193341782963
2023-10-23,P010,66.53142404989907,11.34,0,130.48,68.38329982004404,12.37806401104619
2023-10-24,P010,67.05381495569185,11.12,0,492.95,66.22727372165745,10.794407122911268
2023-10-25,P010,66.6167899168037,11.28,0,517.33,65.51456615812148,10.541848975160393
2023-10-26,P010,69.58433350990656,11.21,0,147.67,63.2436338369893,6.436790994331271
2023-10-27,P010,88.55854612304904,11.36,0,26.0,68.65819300522404,9.361122442992484
2023-10-28,P010,64.3337426417676,11.25,0,864.52,69.32581702702413,8.759792238906986
2023-10-29,P010,84.91128394053013,11.3,0,686.15,72.51284787680684,9.89108671799436
2023-10-30,P010,22.6548178089525,11.36,0,215.49,66.24476127095734,21.45547693145923
2023-10-31,P010,66.9376102819252,11.46,0,826.28,66.2281606032764,21.454791558648463
2023-11-01,P010,69.27191407477552,11.34,0,421.86,66.60746405441522,21.48625448065937
2023-11-02,P010,57.72669917569392,11.3,0,709.54,64.91351629238484,21.679002166376762
2023-11-03,P010,93.37339758885702,11.11,0,532.33,65.6013522160717,22.61061841071394
2023-11-04,P010,48.67800339774244,11.21,0,173.78,63.36481803835382,23.513183163163234
2023-11-05,P010,58.74093458168542,11.3,0,428.52,59.626196701376,21.51165487832448
2023-11-06,P010,70.50650650816785,11.21,0,160.87,66.46215222983534,14.147402835856216
2023-11-07,P010,107.56419571502114,11.2,0,369.73,72.26595014884904,21.03274220632171
2023-11-08,P010,113.54320388927805,11.48,0,299.15,78.59042012234941,26.041993169764815
2023-11-09,P010,64.41072656605144,11.34,0,392.75,79.54528117811476,25.26030809288342
2023-11-10,P010,80.99138022770633,11.2,0,67.02,77.77642155509325,24.554264185387606
2023-11-11,P010,61.52674382667947,11.39,0,314.19,79.61195590208425,22.40245939162047
2023-11-12,P010,73.73330947730193,11.39,0,443.74,81.75372374431517,20.728683376584666
2023-11-13,P010,130.77274081029253,11.32,0,656.46,90.36318578747584,26.881140132719114
2023-11-14,P010,64.86603800442744,11.18,0,565.67,84.26344897167675,27.170316054468636
2023-11-15,P010,44.944338103689546,11.16,0,614.02,74.46361100230695,27.220663440455393
2023-11-16,P010,83.14567925458543,11.14,0,433.39,77.14003281495467,26.987535074688537
2023-11-17,P010,90.09991271176196,11.17,0,190.47,78.44125174124834,27.420295742485493
2023-11-18,P010,82.6339437743225,11.31,0,80.15,81.45656601948305,26.391504184581542
2023-11-19,P010,68.8371851687754,11.3,0,48.13,80.75711968969355,26.693458824244388
2023-11-20,P010,75.90165987050385,11.3,0,485.28,72.91839384115231,15.094912153250691
2023-11-21,P010,74.02340871132282,11.36,0,782.9,74.22658965642309,14.671623557003658
2023-11-22,P010,67.56671915339064,11.36,0,216.96,77.45835837780895,8.219210651784467
2023-11-23,P010,50.00141620922346,11.21,0,170.88,72.72346365704296,12.714401288872626
2023-11-24,P010,80.37694964260854,11.3,0,721.1,71.33446893287817,10.901572687618803
2023-11-25,P010,70.03402827201403,11.15,0,451.05,69.53448100397695,9.698788934632374
2023-11-26,P010,76.41881940988245,11.23,0,825.31,70.6175716098494,10.025761299213267
2023-11-27,P010,38.28195666993256,11.29,0,661.95,65.24332829548207,15.376325439642889
2023-11-28,P010,74.92490362350777,11.41,0,240.48,65.37211328293706,15.46563552885075
2023-11-29,P010,51.45737812106388,11.28,0,19.02,63.070778849747526,16.2626662038766
2023-11-30,P010,124.00287565711994,11.39,0,80.02,73.64241591373273,26.914808446830108
2023-12-01,P010,62.243858500162126,11.21,0,331.77,71.05197432195467,27.03097585937151
2023-12-02,P010,58.8431650213583,11.26,0,672.69,69.453279571861,27.429211835527504
2023-12-03,P010,112.71110600365614,11.18,0,812.22,74.6378919424001,32.012313609631704
2023-12-04,P010,43.363296825158685,11.15,0,221.58,75.36379767886099,31.094980924291757
2023-12-05,P010,87.752786687625,11.11,0,672.83,77.19635240230629,31.440880116654142
2023-12-06,P010,83.06913948247124,11.1,0,188.52,81.71231831107877,29.32692406155428
2023-12-07,P010,123.54206908843013,11.28,0,228.25,81.64648880126595,29.21648314524703
2023-12-08,P010,73.78497797541836,11.17,0,86.5,83.29522015487397,28.248688490465167
2023-12-09,P010,33.37405907812257,11.28,0,475.17,79.65677644869744,33.13980945269451
2023-12-10,P010,83.76591396632078,11.32,0,893.66,75.52174901479239,29.983575973695714
2023-12-11,P010,115.48333500168432,11.42,0,812.39,85.82461161143893,29.478264401022205
2023-12-12,P010,97.6222938109794,11.33,0,402.81,87.23454120048955,29.819905456517358
2023-12-13,P010,60.83216408259523,11.26,0,616.35,84.05783042907868,31.4760625326095
2023-12-14,P010,68.14732272842242,11.28,0,69.82,76.14429523479187,26.458224786840795
2023-12-15,P010,60.66646057182665,11.34,0,65.13,74.27022131999306,27.10977028638318
2023-12-16,P010,62.83810626709864,11.23,0,770.69,78.47937091841821,21.38463800628286
2023-12-17,P010,71.37864797270716,11.23,0,690.14,76.7097614907591,21.386789389043212
2023-12-18,P010,111.93561033871616,11.36,0,610.82,76.20294368176367,20.330768703450197
2023-12-19,P010,70.8123835443595,11.36,0,386.55,72.37295650081798,18.016792641092383
2023-12-20,P010,62.40982891676134,11.49,0,391.58,72.59833719141312,17.857525719140348
2023-12-21,P010,94.79667532132248,11.21,0,471.78,76.40538756182741,19.514296499312504
2023-12-22,P010,90.4559104799942,11.35,0,886.61,80.66102326299422,18.742896130305446
2023-12-23,P010,74.70371170682735,11.35,0,190.78,82.35610975438404,17.34693486541701
2023-12-24,P010,22.519206242629828,11.05,0,534.23,75.37618950723012,28.648479434519537
2023-12-25,P010,66.58690887392383,11.56,0,848.64,68.89780358368837,23.70402939290228
2023-12-26,P010,67.64290648735188,11.49,0,786.95,68.44502114697299,23.691630461371293
2023-12-27,P010,42.6967490303546,11.53,11,506.32,65.62886687748632,25.621589272714413
2023-12-28,P010,79.28110772934748,11.25,0,295.39,63.41235722148988,23.237997786072555
2023-12-29,P010,77.31871710435452,11.22,0,852.34,61.53561531068421,21.12425619038
2023-12-30,P010,99.81915736339592,11.38,0,180.13,65.12353611876543,25.42808092414445
2023-12-31,P010,102.04658671610356,11.48,0,127.49,76.48459047211882,20.51093873192658
2024-01-01,P010,101.62321628381248,11.39,0,372.78,81.48977724496005,21.919606102957985
2024-01-02,P010,42.8458793870018,11.24,0,495.53,77.94734480205291,26.129765941174828
2024-01-03,P010,113.58619865579657,11.36,0,420.06,88.0744090342589,23.82648876373279
2024-01-04,P010,83.35682845543572,11.19,0,191.54,88.6566548522715,23.624738969211524
2024-01-05,P010,85.79556723280578,11.48,0,669.85,89.86763344205026,23.159380583817395
2024-01-06,P010,81.63301734872371,11.37,0,5.14,87.26961343995424,22.875276218678078
2024-01-07,P010,92.29487112310328,11.38,0,674.39,85.87651121238277,22.10949536340921
2024-01-08,P010,92.5560970142275,11.15,0,885.04,84.58120845958491,21.283374547110153
2024-01-09,P010,101.3402406627476,11.09,0,861.84,92.93754578469145,11.314600050587336
2024-01-10,P010,126.38644009269942,11.47,0,884.37,94.766151704249,15.476735840189875
2024-01-11,P010,52.625411152172006,11.34,0,75.07,90.37594923235417,22.165770633546856
2024-01-12,P010,68.76027687614891,11.29,0,792.37,87.94233632426035,23.638698555257495
2024-01-13,P010,44.513272103771975,11.44,0,466.38,82.63951557498153,28.873763102389244
2024-01-14,P010,84.63709978322015,11.38,0,223.04,81.5455482407125,28.590651952361966
2024-01-15,P010,65.61112773474633,11.29,0,734.13,77.69626691507234,28.674922492967468
2024-01-16,P010,38.43404994011608,11.21,0,848.1,68.70966824041069,29.8626817753584
2024-01-17,P010,147.2355443298254,11.37,0,602.08,71.68811170285726,36.806439434321234
2024-01-18,P010,75.61799107344405,11.35,0,70.13,74.9727659773247,35.83484948728208
2024-01-19,P010,59.82127486077846,11.37,0,784.74,73.69576568941463,36.25000271432694
2024-01-20,P010,104.95059471271068,11.22,0,139.55,82.32966891926301,35.32660138209104
2024-01-21,P010,83.89480694744998,11.35,0,783.1,82.22362708558157,35.31963405108846
2024-01-22,P010,92.11948050974851,11.44,0,214.11,86.01053462486759,34.65647461478212
2024-01-23,P010,73.21255254951221,11.22,0,298.36,90.97889214049562,28.676069616119698
2024-01-24,P010,82.76632535117605,11.19,0,718.4,81.76900371497427,14.392028093214304
2024-01-25,P010,125.6062471637542,11.22,0,153.2,88.91018315644716,21.48517584203637
2024-01-26,P010,65.63378144026649,11.27,0,477.13,89.74054123923118,20.25041775280624
2024-01-27,P010,68.84843671747606,11.64,0,115.22,84.5830900970548,20.328205789302153
2024-01-28,P010,93.12383463603028,11.36,0,37.51,85.90152262399484,20.573925395034443
2024-01-29,P010,51.82071717970185,11.34,0,670.6,80.14455643398817,23.911496950334897
2024-01-30,P010,58.11021280783346,11.31,0,837.94,77.98707932803406,25.283178819712376
2024-01-31,P010,96.15057944414109,11.22,0,792.64,79.89911562702908,26.194513266568798
2024-02-01,P010,77.35226180952759,11.27,0,463.6,73.00568914785383,16.840548498195115
2024-02-02,P010,69.40931369717669,11.2,0,103.37,73.54505089884101,16.624163927670775
2024-02-03,P010,121.17245522624142,11.21,0,429.9,81.01991068580749,24.19839427909021
2024-02-04,P010,16.883427698888468,11.39,0,399.35,70.12842398050151,33.29160507418606
2024-02-05,P010,98.44524522984123,11.18,0,385.26,76.78907084480714,33.68012898653927
2024-02-06,P010,125.80013821234054,11.24,0,385.0,86.45906018830816,36.97911721705249
2024-02-07,P010,47.397413715727296,11.28,0,190.52,79.49432222710618,39.363825009984964
2024-02-08,P010,89.43495490553134,11.4,0,640.71,81.220421240821,39.518848134105774
2024-02-09,P010,67.16361438405308,11.26,0,707.93,80.8996070532319,39.63964188469107
2024-02-10,P010,118.62331182582892,11.18,0,74.36,80.53544371031583,39.217459015300925
